SQL_SignatoryStateId,API_SignatoryStateId,SQL_Id,API_Id,SQL_AddressName,API_AddressName,SQL_AddressLine1,API_AddressLine1,SQL_AddressLine2,API_AddressLine2,SQL_AddressLine3,API_AddressLine3,SQL_StateOrCounty,API_StateOrCounty,SQL_City,API_City,SQL_Country,API_Country,SQL_PostCode,API_PostCode,SQL_isThePrimaryAddress,API_isThePrimaryAddress,Test Case Status
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,4 rue du Colonel Fabien BP 34,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,null,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,null,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,le Havre,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,76083,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,177,195  189  198  192  168  177  171  174  186  183  180,Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,23 rue des Phocéens,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,null,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,CEDEX 2,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,MARSEILLE ,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,13236,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,174,195  189  198  192  168  177  171  174  186  183  180,Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,1-3  rue Fondaudège,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,CS 21227,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,CEDEX,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,BORDEAUX ,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,33074,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,171,195  189  198  192  168  177  171  174  186  183  180,Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,2 Boulevard Allard B.P. 78749,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,null,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,CEDEX 4,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,NANTES  ,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,44187,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,180,195  189  198  192  168  177  171  174  186  183  180,Service des affaires maritimes de Saint-Pierre-et-Miquelon,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,1  Rue Gloanec ,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,BP 4206,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,null,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,SAINT-PIERRE ET MIQUELON,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,null,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,97500,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,186,195  189  198  192  168  177  171  174  186  183  180,Service des affaires maritimes de de Polynésie française,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,Motu-Uta,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,BP 9096,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,null,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,MOTU-UTA,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,null,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,PAPEETE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,98715,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,183,195  189  198  192  168  177  171  174  186  183  180,Service des affaires maritimes de Mayotte,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,B.P. 37,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,null,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,null,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,PAMANDZI,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,null,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,97615,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,189,195  189  198  192  168  177  171  174  186  183  180,
Service des Affaires maritimes de Nouvelle Calédonie ,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,BP 36,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,CEDEX ,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,null,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,NOUMEA ,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,98845,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
168,168  168  168  168  168  168  168  168  168  168  168,192,195  189  198  192  168  177  171  174  186  183  180,Direction de la mer de la Guyane,
 Direction de la mer de la Réunion et des iles éparses  
Service des Affaires maritimes de Nouvelle Calédonie   Direction de la mer de la Guadeloupe  Direction de la mer de la Guyane  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Service des affaires maritimes de de Polynésie française  Service des affaires maritimes de Mayotte  Service des affaires maritimes de Saint-Pierre-et-Miquelon,2 Bis  rue Mentel ,11  rue de la Compagnie    BP 36  20  rue Henri Becquerel   2 Bis  rue Mentel   4 rue du Colonel Fabien BP 34  23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  Motu-Uta  B.P. 37  1  Rue Gloanec ,BP 6008,B.P. 313  CEDEX   BP 2466  BP 6008  null  null  null  CS 21227  BP 9096  null  BP 4206,CEDEX ,null  null  CEDEX   CEDEX   null  CEDEX 2  CEDEX 4  CEDEX  null  null  null,null,null  null  null  null  null  null  null  null  MOTU-UTA  PAMANDZI  SAINT-PIERRE ET MIQUELON,CAYENNE ,null  NOUMEA   JARRY   CAYENNE   le Havre  MARSEILLE   NANTES    BORDEAUX   null  null  null,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE,97306,null  98845  97085  97306  76083  13236  44187  33074  98715  97615  97500,False,false  false  false  false  false  false  false  false  false  false  false,Test Case Failed
125,125  125  125  125  125  125  125  125  125  125  125  125  125  125  125,167,167  137  146  152  149  143  164  155  161  158  134  128  131  140  125,AFFAIRES MARITIMES,AFFAIRES MARITIMES  Le chef du Guichet unique du Registre International Français
Service du Registre International Français (RIF)   le chef du service des affaires maritimes de Mayotte 
 Service des affaires maritimes de Mayotte  Le chef du service des affaires maritimes de Nouvelle Calédonie
Service des Affaires maritimes de Nouvelle Calédonie   Le chef du service des affaires maritimes de Polynésie française 
 Service des affaires maritimes de de Polynésie française  Le chef du service des affaires maritimes de Saint-Pierre-et-Miquelon
 Service des affaires maritimes de Saint-Pierre-et-Miquelon  Le Directeur de la mer de la Guadeloupe 
 Direction de la mer de la Guadeloupe  Le Directeur de la mer de la Guyane
 Direction de la mer de la Guyane  Le Directeur de la mer de la Martinique 
 Direction de la mer de la Martinique  Le Directeur de la mer de la Réunion et des iles éparses 
 Direction de la mer de la Réunion et des iles éparses  Le Directeur interrégional des affaires maritimes Méditerranée  
DIRM MED  Le Directeur interrégional des affaires maritimes Nord Atlantique-Manche Ouest  
DIRM NAMO  Le Directeur interrégional des affaires maritimes Sud-Atlantique  
DIRM SA  Guichet unique du Registre International Français (RIF)  Le Directeur interrégional des affaires maritimes Manche Est-mer du Nord  
 DIRM MEMN,Quai de General Lawton Collins,Quai de General Lawton Collins  21  rue de la République  B.P. 37  BP 36  Motu-Uta  1  Rue Gloanec   20  rue Henri Becquerel   2 Bis  rue Mentel   Boulevard Chevalier de Sainte Marthe   11  rue de la Compagnie    23 rue des Phocéens  2 Boulevard Allard B.P. 78749  1-3  rue Fondaudège  21  rue de la République  4 rue du Colonel Fabien BP 34,BP 721,BP 721  null  null  CEDEX   BP 9096  BP 4206  BP 2466  BP 6008  BP 620  B.P. 313  null  null  CS 21227  null  null,Cedex,Cedex  null  null  null  null  null  CEDEX   CEDEX   null  null  CEDEX 2  CEDEX 4  CEDEX  null  null,null,null  null  PAMANDZI  null  MOTU-UTA  SAINT-PIERRE ET MIQUELON  null  null  null  null  null  null  null  null  null,Cherbourg,Cherbourg  Marseille  null  NOUMEA   null  null  JARRY   CAYENNE   FORT DE FRANCE   null  MARSEILLE   NANTES    BORDEAUX   Marseille  le Havre,FRANCE,FRANCE  FRANCE  FRANCE  FRANCE  PAPEETE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE  FRANCE,50107,50107  13002  97615  98845  98715  97500  97085  97306  97261  null  13236  44187  33074  13002  76083,False,false  false  false  false  false  false  false  false  false  false  false  false  false  true  true,Test Case Failed
125,125  125  125  125  125  125  125  125  125  125  125  125  125  125  125,164,167  137  146  152  149  143  164  155  161  158  134  128  131  140  125,Le Directeur de la mer de la Guadeloupe 
